,name,address,lat,long
3,모밀엔카츠,서울 중랑구 신내로 51 성원아파트 상가 107호,37.6059761741832,127.09472455776
4,정담초밥,서울 중랑구 신내로 225,37.6169671050345,127.091360778797
5,연호초밥,서울 중랑구 신내로14길 21,37.6061237684817,127.097147956287
6,미소정돈까스,서울 중랑구 신내로17길 83 신내6단지아파트 상가동 1층 111호,37.6161503233743,127.091639657907
7,대교참치,서울 중랑구 용마산로129나길 3,37.6072981155639,127.099849860259
8,요타스시,서울 중랑구 신내로12길 22 1층,37.6049116024772,127.096347526966
9,돈카츠요,서울 중랑구 신내로17길 13 신내8단지상가 1층,37.6146143379651,127.095144619774
10,혜화동돈까스극장 신내점,서울 중랑구 봉화산로56길 86 A동 101호,37.6050447451393,127.09758255941
11,미소야 신내점,서울 중랑구 봉화산로 217 1층 102호,37.6077684396848,127.096812829256
12,셰프의돈까스 신내점,서울 중랑구 신내로7길 16 104호,37.6022812705187,127.095771798348
13,수유리우동집 봉화산역점,서울 중랑구 신내로 211 금강리빙스텔 106호,37.6163496295774,127.092668240549
14,미소야 봉화산역점,서울 중랑구 신내로 211 금강리빙스텔 112호,37.6163496295774,127.092668240549
15,한돌참치 신내점,서울 중랑구 봉화산로52길 59,37.605331243972,127.096506163606
16,남태평양피지참치,서울 중랑구 봉화산로 194,37.6064526315197,127.094707041869
17,만나돈까스,서울 중랑구 신내로7길 16,37.6022812705187,127.095771798348
18,제일수산,서울 중랑구 봉화산로56길 94,37.6046368918457,127.097334353703
19,시타마치라멘 상봉R&D센타점,서울 중랑구 신내로7다길 60-9 신광빌딩 1층,37.6020582389181,127.092312364557
20,회슐랭,서울 중랑구 용마산로118길 45 1층,37.6011475505588,127.103153416658
21,거기가여기야돈까스,서울 중랑구 송림길 5 A동 1층 104호,37.5993659587079,127.095186801431
22,우동,서울 중랑구 신내로 6 1층,37.5997336963458,127.097342913517
23,쿠스시,서울 중랑구 망우로55길 25 1층,37.5990927918178,127.09347902982
24,돈까스참잘하는집,서울 중랑구 용마산로113길 28 1층,37.5981828054172,127.098015112153
25,강남즉석우동집,서울 중랑구 망우로 379,37.5988198025485,127.094483684251
26,스시화,서울 중랑구 망우로68길 82,37.5961821007714,127.100860121097
27,가츠몽 망우점,서울 중랑구 양원역로 20,37.6021668427302,127.108182859607
28,최가네우동,서울 중랑구 봉우재로57길 62 1층,37.5973958717184,127.094826916301
29,스시기리,서울 중랑구 봉우재로71길 18,37.596385964949,127.098764864011
30,모꼬지다이닝,서울 중랑구 용마산로115길 109 한일써너스빌리젠시2단지아파트 S2006호,37.5974663223384,127.094160266661
31,역전우동0410 망우역점,서울 중랑구 용마산로115길 127 한일써너스빌리젠시1단지 S1001호,37.5975232054583,127.093668889688
32,김철돈까스,서울 중랑구 상봉중앙로1다길 63 1층,37.6001160518906,127.090818355086
33,왕돈까스,서울 중랑구 용마산로115길 127,37.5975232054583,127.093668889688
34,가츠라 홈플러스 서울상봉점,서울 중랑구 망우로 353 지하1층,37.5983328190955,127.091624142481
35,최고당돈가스 망우역점,서울 중랑구 망우로60길 37,37.5971024399369,127.094238280931
36,참치한마리,서울 중랑구 용마공원로 1 2층,37.5952933562127,127.100445618784
37,쉐프의품격,서울 중랑구 상봉중앙로1길 82,37.5999380612864,127.087781703118
38,오아저씨수제돈까스,서울 중랑구 망우로 346 한일써너스빌 101동 1층 103호,37.5974524780309,127.091369638781
39,오미야끼,서울 중랑구 망우로55길 24,37.5988681171896,127.093324177419
40,참치라이더,서울 중랑구 상봉중앙로6길 10,37.6006925224129,127.088061617399
41,삼거리광우수산,서울 중랑구 봉화산로 118,37.6028830358527,127.087420853751
42,어도,서울 중랑구 망우로 326,37.5968026865946,127.088648011339
43,한승원참치,서울 중랑구 망우로 315,37.5971727071372,127.087462411312
44,사조참치 상봉점,서울 중랑구 망우로50길 15,37.5964239644782,127.089173653509
45,해저랜드,서울 중랑구 망우동 69-1,37.5964239644782,127.089173653509
46,코소코소 상봉역점,서울 중랑구 망우로 316 이지팰리스 1층 104호,37.5965223858128,127.087565034141
47,오이시,서울 중랑구 상봉로25길 32 1층,37.5949731864553,127.091181018149
48,수유리우동집 상봉점,서울 중랑구 망우로 316 이지팰리스 102호,37.5965223858128,127.087565034141
49,나스방,서울 중랑구 봉우재로33길 62,37.5949026870373,127.08899304315
50,홍길동회수산,서울 중랑구 봉우재로33길 47,37.5946129595778,127.088231208808
51,예가참치,서울 중랑구 면목로 483,37.5950176308295,127.085613055015
52,김시우초밥,서울 중랑구 봉화산로 52 1층,37.6014254812752,127.080221653459
53,한참치 묵동본점,서울 중랑구 공릉로 32 공감대아파트 상가 1층,37.6136313827671,127.078318153395
54,최민석마구로 묵동본점,서울 중랑구 동일로 939 2층,37.6141731878979,127.076470054806
55,진퉁돈까스라멘,서울 중랑구 면목로 485,37.595210898234,127.085606482423
56,스시춘,서울 중랑구 면목로90길 9 동일캐슬1층,37.5945655252538,127.086584864897
57,모참치,서울 중랑구 동일로 810 2층,37.6028392360854,127.079539850702
58,가나점보돈까스,서울 중랑구 용마산로94가길 24,37.5881739740137,127.096798087562
59,갬성식당,서울 중랑구 공릉로2가길 6 1층,37.6124492605905,127.078762024139
,name,address,lat,long
,name,address,lat,long
0,주주(JuJu),서울 중랑구 봉화산로 194,37.6064526315197,127.094707041869
1,디오니스 봉화산역점,서울 중랑구 신내로 225 108호,37.6169671050345,127.091360778797
2,술,서울 중랑구 신내로 225,37.6169671050345,127.091360778797
3,차차차노래장,서울 중랑구 망우로 445,37.6003327570213,127.101418341411
4,일번지차차차,서울 중랑구 망우로 426,37.5993807266331,127.099458226611
5,7080성관장라이브,서울 중랑구 용마산로115길 4,37.5992204422479,127.099989220141
6,준노래짱,서울 중랑구 용마산로115길 10,37.5991590230574,127.099742728815
7,투세항,서울 중랑구 용마산로115길 18,37.599033954457,127.099221434588
8,준코뮤직타운 상봉점,서울 중랑구 망우로 328,37.5967896562752,127.088961999058
9,준노래짱,서울 중랑구 용마산로115길 10,37.5991590230574,127.099742728815
10,뮤직타운,서울 중랑구 용마산로115길 68,37.5984766840271,127.096514295402
11,빅쇼룸노래주점,서울 중랑구 망우로 379,37.5988198025485,127.094483684251
12,7080불놀이야,서울 중랑구 용마산로115길 92,37.5982177560005,127.095273890863
13,7080꿈의대화,서울 중랑구 용마산로 512-1,37.5967389540696,127.100495347484
14,리치트리,서울 중랑구 용마산로115길 109,37.5974663223384,127.094160266661
15,쿨노래주점,서울 중랑구 망우로 379,37.5988198025485,127.094483684251
16,라스베가스,서울 중랑구 용마산로115길 85,37.598063619546,127.09569086251
17,팰리스노래바,서울 중랑구 망우로 374,37.5981401791991,127.093700124131
18,앵콜단란주점,서울 중랑구 용마산로115길 85,37.598063619546,127.09569086251
19,7080놀아,서울 중랑구 망우로 384,37.598456280684,127.094898130177
20,꿈의대화,서울 중랑구 용마산로115길 106,37.5981631078557,127.094436879226
21,꿈의대화,서울 중랑구 용마산로115길 106,37.5981631078557,127.094436879226
22,에이스노래랑,서울 중랑구 상봉로26길 8,37.5953144853679,127.093593877964
23,알라딘룸클럽,서울 중랑구 망우로50길 15,37.5964239644782,127.089173653509
24,보물섬섹시크럽,서울 중랑구 망우로52길 16,37.5965199575634,127.089481202448
25,미주룸비지니스,서울 중랑구 망우로50길 15,37.5964239644782,127.089173653509
26,토마토,서울 중랑구 망우로50길 18,37.5963463207715,127.088786296338
27,신천지노래크럽,서울 중랑구 망우로50길 23,37.5961080887941,127.089277226173
28,무랑루즈,서울 중랑구 망우로50길 15 5층,37.5964239644782,127.089173653509
29,알라딘룸클럽,서울 중랑구 망우로50길 15,37.5964239644782,127.089173653509
30,와와노래타운,서울 중랑구 봉우재로33길 79,37.5956354504664,127.089486597633
31,별들의행진라이브7080,서울 중랑구 상봉로 89 지하1층,37.5938046161143,127.093008732116
32,명인노래장,서울 중랑구 봉우재로33길 85,37.595851483177,127.089638250848
33,호박단란주점,서울 중랑구 봉우재로 173,37.5940800772595,127.092053511782
34,꽃길노래장,서울 중랑구 봉우재로33길 74,37.5952755295991,127.08945344211
35,MBC노래장,서울 중랑구 망우로50길 33,37.5957275482513,127.089464853703
36,추억의7080라이브,서울 중랑구 봉우재로43길 10,37.5940682588095,127.090324221417
37,썬맥주노래광장,서울 중랑구 봉우재로 148-1,37.5931584041662,127.089421468009
38,봉화호프,서울 중랑구 겸재로 265,37.5906783835858,127.097003100886
39,개구쟁이7080라이브,서울 중랑구 동일로 856,37.6068408755957,127.078758941388
