업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,데이터기준일자
I,기술/건축/환경,I01,건설업,I01E01,건설업-파일공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E02,건설업-철근공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E03,건설업-철골공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E04,건설업-철근콘크리트공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E05,건설업-비계/형틀공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E06,건설업-경량철골공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E07,건설업-벽돌조적/석축공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E08,건설업-잠수/수중공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E09,건설업-지붕공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E10,건설업-판금공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E11,건설업-보링/그라우팅공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E12,건설업-굴정공사,2015-12-17
I,기술/건축/환경,I01,건설업,I01E99,건축물축조관련건설-기타,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A00,건축설비설치공사-종합,2015-12-17
F,생활서비스,F15,주택수리,F15A03,배관난방보일러,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A02,전기공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A03,통신공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A04,건설업-방수/내화공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A05,온실공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A06,조경공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A07,방송/음향설비공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A08,주차장설비공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A09,소방설비공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A10,실내외장식공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A11,보온공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A12,분수대시공,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A13,건설업-닥트공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A14,건설업-건물장치물설치공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A15,건축음향공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A16,목욕탕/사우나시공,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A17,방음공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02A99,건축설비설치공사-기타,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B00,공해방지기기/시설공사-종합,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B01,공해방지-기름오염방지공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B02,공해방지-진동방지공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B03,공해방지-폐기물처리시설공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B04,공해방지-폐수처리시설공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B05,공해방지-해양오염방지시설공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B06,공해방지-환경계측기설치공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B07,정화조시설공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02B99,공해방지기기/시설공사-기타,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02C00,건축마무리공사-종합,2015-12-17
F,생활서비스,F15,주택수리,F15A04,유리창호,2015-12-17
F,생활서비스,F15,주택수리,F15A02,미장타일도배도장,2015-12-17
F,생활서비스,F15,주택수리,F15A05,가스설비,2015-12-17
F,생활서비스,F15,주택수리,F15A06,수도설비,2015-12-17
F,생활서비스,F15,주택수리,F15A07,조립칸막이/파티션,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02C11,건설업-울타리설치공사,2015-12-17
I,기술/건축/환경,I02,건축설비/설치공사,I02C99,건축마무리공사-기타,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A00,곡물/종자도매-종합,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A01,곡물도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A02,종묘상,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A03,기름용씨/열매도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A04,가공곡물도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A05,감자도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A06,고추/마늘도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A07,땅콩도매,2015-12-17
C,도매/유통/무역,C01,곡물/종자도매,C01A99,곡물/종자도매-기타,2015-12-17
C,도매/유통/무역,C02,사료도매,C02A00,사료도매,2015-12-17
C,도매/유통/무역,C04,청과물도매,C04A00,청과물도매-종합,2015-12-17
C,도매/유통/무역,C04,청과물도매,C04A01,과실도매,2015-12-17
C,도매/유통/무역,C04,청과물도매,C04A02,채소도매,2015-12-17
C,도매/유통/무역,C04,청과물도매,C04A03,건과도매,2015-12-17
C,도매/유통/무역,C04,청과물도매,C04A99,청과물도매-기타,2015-12-17
C,도매/유통/무역,C05,동물도매,C05A00,동물도매-종합,2015-12-17
C,도매/유통/무역,C05,동물도매,C05A01,가축도매,2015-12-17
C,도매/유통/무역,C05,동물도매,C05A99,동물도매-기타,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A00,축산물도매-종합,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A01,육류도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A02,소/돼지고기도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A03,닭고기도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A04,개/염소/양고기도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A05,계란도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A06,우유제품도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A07,햄도매,2015-12-17
C,도매/유통/무역,C06,축산물도매,C06A99,축산물도매-기타,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A00,수산물도매-종합,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A01,생선도매,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A02,활어도매,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A03,해조류도매,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A04,건어물도매,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A05,소금도매,2015-12-17
C,도매/유통/무역,C07,수산물도매,C07A99,수산물도매-기타,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A01,잎담배도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A02,원모피도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A03,가죽도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A04,누에고치도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A05,원면도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A06,원모도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A07,약초도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A08,섬유원료도매,2015-12-17
C,도매/유통/무역,C08,자연산원료도매,C08A09,원피도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A00,가공식품도매-종합,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A01,설탕도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A02,빵/과자도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A03,조미식품도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A04,음료도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A05,기호식품도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A06,식품첨가물도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A07,식용유도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A08,라면도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09A99,가공식품도매-기타,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09B00,통조림식품도매-종합,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09B01,농산물통조림도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09B02,수산물통조림도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09B03,고기통조림도매,2015-12-17
C,도매/유통/무역,C09,가공식품도매,C09B99,통조림식품도매-기타,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10A00,주류도매-종합,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10A01,맥주도매,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10A02,소주도매,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10A03,탁주도매,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10A99,주류도매-기타,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10B01,건강식품도매,2015-12-17
C,도매/유통/무역,C10,주류/기호품도매,C10B02,담배도매,2015-12-17
C,도매/유통/무역,C11,섬유/직물도매,C11A00,섬유사/직물제품도매-종합,2015-12-17
C,도매/유통/무역,C11,섬유/직물도매,C11A01,커튼도매,2015-12-17
C,도매/유통/무역,C11,섬유/직물도매,C11A02,한복지도매,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A20,국가보훈처,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A21,지방보훈청,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A22,행정자치부,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A23,재무부,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A24,국세청,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A25,지방국세청,2015-12-17
V,국가기관/단체,V18,국가/공공서비스,V18B01,세무서,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A30,여성가족부,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A31,금융감독원,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A32,기획예산처,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A34,해양수산부,2015-12-17
V,국가기관/단체,V18,국가/공공서비스,V18B04,시도군구청,2015-12-17
V,국가기관/단체,V03,지방행정기관,V03A18,지방해양수산청,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A35,교육인적자원부,2015-12-17
V,국가기관/단체,V02,중앙행정기관,V02A36,교육청,2015-12-17
V,국가기관/단체,V06,문화관련국가기관,V06A01,문화관광부,2015-12-17
V,국가기관/단체,V06,문화관련국가기관,V06A02,문화재청,2015-12-17
N,관광/여가/오락,N06,전시/관람,N06B10,국립중앙박물관,2015-12-17
N,관광/여가/오락,N06,전시/관람,N06B11,국립민속박물관,2015-12-17
R,학문/교육,R10,도서관/독서실,R10B06,국립중앙도서관,2015-12-17
N,관광/여가/오락,N06,전시/관람,N06B12,국립현대미술관,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07A01,보건사회부,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07A02,국립보건원,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07A04,국립의료원,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07A08,환경처,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07A10,지방환경청,2015-12-17
S,의료,S01,병원,S01B20,보건소,2015-12-17
V,국가기관/단체,V07,사회보장국가기관,V07B06,여성기술원,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08A01,노동부,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08A02,지방노동청,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A01,농림부,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A12,농촌진흥청,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A14,산림청,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A18,수산청,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A24,농업기반공사,2015-12-17
V,국가기관/단체,V09,농수산행정,V09A25,해운수산청,2015-12-17
D,소매,D03,종합소매점,D03B09,어판장,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A01,교통부,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A02,지방공항관리국,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A03,철도청,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A04,해운항만청,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A05,지방해운항만청,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A06,정보통신부,2015-12-17
V,국가기관/단체,V10,운수/통신행정,V10A07,지방체신청,2015-12-17
V,국가기관/단체,V18,국가/공공서비스,V18B07,운전면허시험장,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08B01,산업자원부,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08B02,공업진흥청,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08B04,특허청,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08B07,건설교통부,2015-12-17
V,국가기관/단체,V08,산업진흥행정,V08B08,국토관리청,2015-12-17
V,국가기관/단체,V11,외교,V11A01,외교통상부,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A01,국방부,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A02,공군본부,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A03,병무청,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A04,지방병무청,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A05,육군본부,2015-12-17
V,국가기관/단체,V13,국방/병무,V13A06,해군본부,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A01,법무부,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A07,대검찰청,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A08,고등검찰청,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A09,지방검찰청,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A10,경찰청,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A11,지방경찰청,2015-12-17
V,국가기관/단체,V18,국가/공공서비스,V18B03,경찰서/파출소/소방서,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A18,해양경찰서,2015-12-17
V,국가기관/단체,V14,법무/치안,V14A19,해양경찰청,2015-12-17
V,국가기관/단체,V15,사법기관,V15A01,대법원,2015-12-17
V,국가기관/단체,V15,사법기관,V15A02,고등법원,2015-12-17
V,국가기관/단체,V15,사법기관,V15A03,지방법원,2015-12-17
V,국가기관/단체,V15,사법기관,V15A04,가정법원,2015-12-17
V,국가기관/단체,V15,사법기관,V15A06,헌법재판소,2015-12-17
V,국가기관/단체,V11,외교,V11B01,대사관,2015-12-17
V,국가기관/단체,V11,외교,V11B02,영사관,2015-12-17
N,관광/여가/오락,N06,전시/관람,N06B09,문화원,2015-12-17
D,소매,D03,종합소매점,D03B10,할인점,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A02,산업폐기물수집처리,2015-12-17
D,소매,D24,중고품소매/교환,D24A02,재활용/고물수집,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A04,핵폐기물수집처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A06,건설폐기물수집처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A07,음식물쓰레기수집처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06A08,병원폐기물수집처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B00,폐수/분뇨수거처리-종합,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B01,분뇨수거,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B02,축산물처리장,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B03,하수처리장,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B04,공단폐수,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B05,축산분뇨처리,2015-12-17
I,기술/건축/환경,I06,폐기물/재활용품,I06B99,폐수/분뇨수거처리-기타,2015-12-17
I,기술/건축/환경,I07,환경관련서비스,I07A01,환경측정/검사/평가서비스,2015-12-17
